County,Poverty %,Poverty % (U18),MedHHInc,MedHHInc_log,PopDen_log,PopDen,Firearms %,Firearms_adj,Homicide_log,Homicide_adj
"Leake County, MS",21.1,37.1,42938,10.667512493729511,2.7179169185588856,15.14873331,0.6571428571428571,0.9067827348567283,0.2323892867030723,1.261610761539796
"Leavenworth County, KS",8.7,8.7,81325,11.306208751341552,4.200051964307873,66.68979644,0.5379746835443038,0.9724354588865728,-0.8870838899095472,0.4118550178813721
"Lebanon County, PA",9.0,12.3,71826,11.182001806479425,4.997121124339862,147.9865105,0.5902439024390244,0.7984537711763467,-1.6196713715195192,0.1979637449197554
"Lee County, AL",18.0,18.4,54188,10.900214760700628,4.617374058875234,101.2278644,0.6746411483253588,0.8250139550232818,-0.2735804175333664,0.7606511642058627
"Lee County, AR",34.9,45.4,29714,10.299373594197299,1.7953100805075342,6.021341533,,,0.6412000999371985,1.8987582121292677
"Lee County, FL",12.2,18.1,66426,11.103843825087521,5.871640967926764,354.8307687,0.5125475285171103,0.8735660846910654,-0.6081468968490196,0.5443586877896847
"Lee County, GA",9.8,14.8,76546,11.245647146291441,3.460726241939369,31.84009173,0.734375,1.4601714924816702,-1.0736984394855158,0.3417422641978377
"Lee County, IA",14.1,18.2,56001,10.933124826700707,3.2491427289677985,25.76824008,0.49333333333333335,0.9654045958477165,-1.3435408148540513,0.2609201610399234
"Lee County, KY",33.5,43.9,29143,10.279970025719809,2.5241337146839298,12.48007927,0.8666666666666667,1.6276449229998748,0.4070914298527485,1.5024414673845
"Lee County, MS",15.2,21.5,57597,10.961225761994266,4.288614093239415,72.86541382,0.63,0.6742207933973451,-0.13061311419895347,0.8775572231520999
"Lee County, NC",15.1,20.6,56679,10.945159050741427,4.511021280463707,91.01472262,0.7088607594936709,0.846495583862771,-0.11446454118905425,0.8918435615697051
"Lee County, SC",25.9,34.0,39125,10.574516927842454,2.807735254147525,16.57234354,0.6785714285714286,0.9640168043350313,0.2770110062143292,1.3191808901426745
"Lee County, VA",25.1,33.9,38529,10.559166483481166,3.0635102887350927,21.4025546,0.7454545454545455,1.522895432799453,-0.5849084527464827,0.5571568656583366
"Leflore County, MS",35.6,47.9,31091,10.344673667218705,2.963740001835882,19.37028134,0.7692307692307693,0.6002599125421307,0.9712120109297945,2.641143615185375
"Lehigh County, PA",11.1,15.6,68688,11.137329790464342,6.005305280965679,405.5747841,0.47297297297297297,0.7054407114873462,-0.927476346621514,0.39555068465540477
"Lenawee County, MI",11.1,15.4,62050,11.035695790632753,3.926310315993856,50.7194931,0.5067567567567568,0.6901127092076679,-1.5528942456598291,0.21163456415701815
"Lenoir County, NC",21.1,30.1,44244,10.697475048022145,4.013948916217602,55.36507148,0.6233766233766234,0.7554284617115806,0.19213421920178006,1.2118331573289938
"Leon County, FL",16.2,16.1,57246,10.9551130499799,5.116878978046131,166.8139264,0.6098191214470284,0.749446647972842,-0.5105049374309891,0.6001924426562167
"Leon County, TX",16.3,23.8,51582,10.8509280534025,1.816704104854701,6.151550137,0.6190476190476191,1.3835822007471343,-0.5355253316748712,0.5853617003160952
"Leslie County, KY",29.8,36.3,32682,10.39457974661173,2.3112107309873458,10.08662946,0.8,1.3688082812901017,-0.06075295582726275,0.941055693386945
"Letcher County, KY",29.1,37.3,34897,10.46015614461037,3.2545693023254705,25.90845342,0.8367346938775511,1.621867521113946,-0.5219435894998372,0.5933661662611998
"Levy County, FL",18.8,32.8,45494,10.725335728111807,2.6245006331312943,13.79768236,0.6224489795918368,1.3711747595948514,-0.7506835652879396,0.4720437696965883
"Lewis County, TN",14.7,22.0,50422,10.828182866754094,2.7951022409873154,16.36430177,0.7906976744186046,2.564566739077963,-0.18667570010257512,0.8297127685252232
"Lewis County, WA",13.5,16.6,63828,11.063947244530318,2.514840499813309,12.36463646,0.6196319018404908,1.1871821936776084,-0.977802019309954,0.3761369326503314
"Lewis County, WV",17.9,24.2,47275,10.763736893526659,2.7875525628151587,16.24122175,0.7567567567567568,1.566486147786779,-0.5807844285890938,0.5594593384952782
"Lewis and Clark County, MT",9.0,11.2,67702,11.122871000561496,2.013387475083196,7.488642018,0.6547619047619048,1.4994199970829465,-1.2996697275172135,0.27262181765144483
"Lexington County, SC",11.1,14.3,65016,11.08238867243304,5.063561414663957,158.1527621,0.6519230769230769,1.0907458739078464,-0.5026963943388734,0.6048974167984518
"Liberty County, GA",18.1,25.4,50696,10.833602291003352,3.8379586865062234,46.43059823,0.5772357723577236,1.0200167512610137,-0.09972610068354042,0.9050852863301952
"Liberty County, TX",15.6,22.0,57174,10.953854528576244,3.3063544807327165,27.28547422,0.6451612903225806,1.1178817482329084,-0.45068331982611254,0.6371925964927578
"Licking County, OH",11.0,15.5,72936,11.197337623264739,4.579627493026763,97.47807618,0.5610561056105611,0.9013838362790026,-1.2322893525002485,0.2916241823255597
"Limestone County, AL",9.9,11.8,69207,11.144857292559195,4.161403293710049,64.16149688,0.7028985507246377,0.958903567912121,-0.646383828942098,0.5239370010241485
"Limestone County, TX",16.8,24.5,50381,10.827369398856096,2.3053304350914985,10.02749114,0.8,1.5500031000062,-0.6856731657192444,0.503751007502015
"Lincoln County, AR",22.6,25.1,45435,10.724038012129448,2.242410998568653,9.416005919,0.5,0.6632883181661405,0.059458114950198246,1.0612613090658247
"Lincoln County, KY",19.3,24.4,44399,10.700972225644158,3.345387682250813,28.37157269,0.5625,1.0011160590139376,-0.6556640997059984,0.5190972157850048
"Lincoln County, MO",9.3,12.1,76182,11.240880493297846,3.5333723314005137,34.2392392,0.7054263565891473,1.4916345528128785,-1.0199445191721024,0.36061494683388273
"Lincoln County, MS",17.7,25.5,45609,10.727860344448946,3.1215438121364643,22.6813684,0.7192982456140351,1.078788389079504,0.4894008677553121,1.6313385395836402
"Lincoln County, MT",16.8,27.5,48156,10.782201020054917,0.7270489389856053,2.068965945,0.7916666666666666,2.648735809514073,-0.5840621448879673,0.557628591476647
"Lincoln County, NC",8.8,12.3,73319,11.202575063017205,4.666157735820539,106.2885681,0.6240601503759399,0.9235942728252972,-1.1661185000678203,0.3115739715555219
"Lincoln County, NM",18.4,29.9,50472,10.829174006050646,0.44276041500974334,1.556999256,0.796875,2.335357309668379,-0.5187113724362343,0.5952871573664497
"Lincoln County, OK",15.8,20.0,51525,10.84982240575866,2.648368609784374,14.13096671,0.7142857142857143,1.3097851428451677,-0.3463230287576672,0.7072839771363906
"Lincoln County, OR",15.2,22.1,52751,10.873338008504597,2.9368608575986195,18.85655988,0.5290697674418605,1.7347508726178154,-1.2519454915950143,0.2859479460359036
"Lincoln County, TN",14.6,21.1,52018,10.859345091512298,3.1276898623361724,22.82119849,0.5128205128205128,1.0760585053009333,-0.976517291280983,0.3766204768553266
"Lincoln Parish, LA",25.4,26.5,40384,10.606188945900884,3.6573633331382465,38.75901342,0.6792452830188679,0.6932035245548093,-0.6541137091350968,0.5199026434161069
"Linn County, IA",9.7,10.8,70464,11.162857220082351,4.784124100300831,119.5965626,0.4339622641509434,0.6651740876269769,-1.119662999198447,0.3263897697051626
"Linn County, OR",12.1,14.5,64834,11.07958543609601,3.0321762736668196,20.74232448,0.4980237154150198,0.93481796274973,-1.3201664293900917,0.2670908464999229
"Litchfield County, CT",8.6,10.1,84689,11.34674100207642,4.3408267322971135,76.77098216,0.36524822695035464,0.5079977588914404,-1.9447114012875713,0.14302849522186184
"Livingston County, IL",11.7,15.2,61569,11.027913776097217,2.598123531226136,13.43849744,0.35714285714285715,0.48886727009183367,-1.0033463301082335,0.3666504525688753
"Livingston County, MI",5.2,5.7,92357,11.43341678134713,4.857843501452342,128.7462614,0.4919093851132686,0.7390440368141173,-2.435906533024509,0.08751837278061915
"Livingston Parish, LA",12.0,16.3,71605,11.178920182912803,4.410007574784271,82.27008668,0.6974169741697417,1.259773240816653,-0.45693838629765876,0.6332193538496403
"Logan County, AR",15.4,21.5,45558,10.726741518441289,2.4734212645414706,11.86296384,0.5423728813559322,1.3305226043316827,-0.7822688293589335,0.4573671452390159
"Logan County, CO",16.4,18.1,53234,10.882452568938104,1.5161483929399537,4.554648651,0.625,1.2260160608103967,-0.4893772429601198,0.6130080304051984
"Logan County, KY",16.6,24.7,53519,10.887792010023665,2.93239750015465,18.77258386,0.7333333333333333,1.1145410455070486,-1.08547976667778,0.3377397107597117
"Logan County, OH",10.1,15.0,65499,11.089790154331226,3.6417255700078166,38.1576236,0.45161290322580644,0.8395969934431473,-1.2734455606497381,0.2798656644810491
"Logan County, OK",13.1,15.1,68955,11.141209396908438,3.1738815501460764,23.90007388,0.6235294117647059,1.0575507125497348,-0.8232938742755477,0.4389833146432861
"Logan County, WV",23.5,30.2,40394,10.606436538068333,3.359042568778422,28.7616404,0.5588235294117647,1.0043636959526785,-0.19924475260247387,0.819349330908764
"Lonoke County, AR",11.0,14.6,64633,11.076480395251759,3.5880633682642635,36.16397177,0.5985915492957746,1.0793595969036347,-0.7286971973315363,0.482537231556919
"Lorain County, OH",12.8,19.9,63348,11.056398614611616,5.4851342006760735,241.0812951,0.46586345381526106,0.6899847816718628,-0.9657928449287768,0.38068125885344156
"Los Angeles County, CA",14.1,18.4,77356,11.256173422482188,6.867706712268638,960.7427779,0.34147405146096815,0.28378919978766914,-0.5264743588829445,0.5906838420867865
"Loudon County, TN",9.6,15.5,72378,11.189657664793438,4.464908322243065,86.91306118,0.47674418604651164,0.7249285238156702,-1.5503476337443254,0.21217420209239127
"Loudoun County, VA",3.6,3.7,153716,11.942862023002723,5.6640631913708175,288.317756,0.4855072463768116,0.4914222370762675,-2.51724891401606,0.08068126280356631
"Louisa County, VA",10.0,14.1,68838,11.139511197027199,3.315406061554897,27.53357204,0.75,1.2420110228478278,-0.8212558083010048,0.43987890392527235
"Lowndes County, AL",28.3,43.0,36993,10.51848398453864,1.7084568388730121,5.520435979,0.9166666666666666,0.9580295944051072,1.055735679043058,2.8740887832153215
"Lowndes County, GA",24.4,33.3,46565,10.748604464955758,4.488493477725811,88.98728352,0.6319444444444444,0.72389637622247,-0.39131527363111124,0.6761669448231863
"Lowndes County, MS",18.5,27.4,49086,10.801329140741753,3.8155827699513605,45.4032083,0.6707317073170732,0.8421323403317083,-0.1187082779857406,0.8880668316225288
"Lubbock County, TX",16.1,17.6,57270,10.955532205387904,4.867221463018586,129.959318,0.5383104125736738,0.837314396582046,-0.5649370885396814,0.5683959042491261
"Lucas County, OH",17.4,24.5,53379,10.885172689174945,6.194371484815575,489.9833862,0.491044776119403,0.6889905178988847,-0.19732368115871854,0.8209248723901604
"Lumpkin County, GA",13.6,16.9,64077,11.067840764166915,3.775063465472663,43.60027534,0.7142857142857143,1.718316393597553,-1.2504144987119818,0.2863860655995922
"Luna County, NM",27.6,37.4,35040,10.464245545050328,1.1503814138635566,3.159397718,0.7538461538461538,1.8190457805562568,-0.4602948868547835,0.6310975157031912
"Luzerne County, PA",12.8,18.8,58645,10.979257598955606,4.926179161686767,137.8517954,0.5433070866141733,0.9840981154378466,-0.9767721705348452,0.376524496341437
"Lycoming County, PA",10.7,15.1,58862,10.982951000143254,3.5860531803840043,36.09134841,0.507537688442211,0.7961551225487684,-0.3887344551378438,0.6779142627642979
"Lynchburg city, VA",17.8,21.6,52127,10.861438327669577,6.4484716548489835,631.7360439,0.5196078431372549,0.6070185083379146,-0.8319017507174903,0.4352208172988822
"Lyon County, NV",9.4,13.8,71547,11.17810985538439,2.3277947055754242,10.25530062,0.672514619883041,1.948997283267265,-0.6118811989501718,0.5423296788221955
"Macomb County, MI",11.6,16.5,67646,11.122043503986808,6.550885442195884,699.8635883,0.462922966162707,0.6790684490435697,-0.8692417914485752,0.41926932234882913
"Macon County, AL",27.5,42.9,35354,10.473166819095828,2.4918442414510493,12.08354055,0.7,0.6557162060260319,1.2293749151259898,3.4190916457071663
"Macon County, GA",30.3,37.6,35660,10.481784891417131,2.5641908021388726,12.99014252,0.65,0.8643214743994628,0.3337625777316088,1.3962116124914399
"Macon County, IL",17.1,22.6,48245,10.784047474454484,4.260339492589588,70.834027,0.43795620437956206,0.5081998038348757,-0.2714154859878345,0.7622997057523135
"Macon County, NC",14.2,21.8,49406,10.807827153290528,3.249148890797645,25.76839886,0.6794871794871795,1.3945790344776774,-0.8651105889794697,0.421004991540431
"Macon County, TN",15.9,22.9,49357,10.806834878774353,3.3852335818899983,29.52488839,0.6307692307692307,1.5932539297025279,-0.6828442875640482,0.5051780752715332
"Macoupin County, IL",15.4,19.8,57755,10.963965204722781,3.0182941988170295,20.45636741,0.5416666666666666,0.7673826937493728,-1.3633819418907875,0.25579423124979095
"Madera County, CA",20.4,27.7,60241,11.006108462601597,3.332486531474887,28.00789771,0.4318181818181818,0.5580717739045639,-0.46431575494210203,0.6285650506082983
"Madison County, AL",10.2,13.9,78386,11.269400618964152,5.14881627726881,172.2275,0.6427432216905901,1.031963732236396,-0.3291183693528891,0.7195578381102414
"Madison County, FL",21.8,31.2,43444,10.679228031399926,2.326357093658586,10.24056807,0.6,0.7306309729082036,-0.2493082505848175,0.7793397044354171
"Madison County, IL",11.4,15.1,65886,11.095681254825768,4.964607832946007,143.2523604,0.43665158371040724,0.6594081657963959,-0.89997926053787,0.40657809186409904
"Madison County, IN",15.7,21.2,54026,10.897220691152878,4.706314457969215,110.6436258,0.5,0.9572533954546535,-0.8365336823211835,0.4332095658261936
"Madison County, KY",16.6,17.6,54498,10.905919282730268,4.371840427090235,79.18923969,0.647887323943662,0.9454933368412507,-0.9142753690607955,0.400806958008791
"Madison County, MS",11.5,16.2,77665,11.260159984422007,4.02405226077017,55.92727918,0.7142857142857143,0.8446832082313045,-0.12755066488546596,0.8802488169989384
"Madison County, TN",17.1,25.0,53954,10.89588711066259,4.215061552436246,67.69833274,0.5735294117647058,0.7229042958124379,0.18634718724365884,1.2048404930207297
"Madison Parish, LA",35.3,48.1,33619,10.422846662320358,1.9592127709627116,7.093740468,,,0.6762821972511084,1.966552868807325
"Mahoning County, OH",19.3,28.5,50216,10.824088979997368,5.378973418087762,216.7995986,0.5482954545454546,0.755554598606726,0.04050288817193159,1.0413343172507208
"Malheur County, OR",20.0,24.4,51466,10.848676674452932,0.1725159426771479,1.188290765,0.5862068965517241,1.007625353039324,-0.7461753753870437,0.4741766367243878
"Manassas city, VA",8.6,15.2,100530,11.518211469399466,7.393306212603481,1625.070068,0.5116279069767442,0.4890464705293928,-1.3214335658353624,0.26675262028875973
"Manatee County, FL",9.9,15.8,67929,11.126218321040632,5.269089403348221,194.2390085,0.5319444444444444,0.9546653598801759,-0.556350088668696,0.5732977356982779
"Manitowoc County, WI",10.7,13.0,59774,10.998326062784663,3.9517454955549183,52.02609895,0.4620253164556962,0.8302700538651914,-1.6432503621011,0.19335056048915417
"Marathon County, WI",7.6,9.5,74050,11.212495819695945,3.5203781322079744,33.79720586,0.4855769230769231,0.6786220612641183,-2.058372454867509,0.1276615758813688
"Marengo County, AL",24.6,34.2,42048,10.646567101844282,2.044086556004634,7.722101608,0.8076923076923077,0.9627595439270504,0.053020185062980965,1.0544509290629598
"Maricopa County, AZ",11.3,15.4,76230,11.24151036498232,5.184819241286895,178.541174,0.5715854495538778,0.9066082663470517,-0.5518499079944355,0.5758834929125725
"Marin County, CA",7.8,7.9,118472,11.682431924717338,5.263210810352836,193.1005061,0.3047404063205418,0.47513880212228665,-1.757602782967497,0.17245778743697812
"Marion County, AL",18.3,24.5,44636,10.706295987305591,2.7463221778088998,15.58520673,0.7272727272727273,1.4477672714111207,-0.8621211244102109,0.42226545416157685
"Marion County, FL",13.6,20.7,54555,10.906964646089198,4.438883075334241,84.68030731,0.608641975308642,1.2901783926784862,-0.3850470453165584,0.6804186249420009
"Marion County, IL",15.5,22.8,55292,10.920383511584248,3.24596917056209,25.68659269,0.42574257425742573,1.021110873643466,-0.9070956451640826,0.40369499655671914
"Marion County, IN",15.1,20.9,58737,10.980825130925382,6.824247793207886,919.8842006,0.5242524916943522,0.7651312709247401,0.48389951624449484,1.6223886137605708
"Marion County, KY",15.8,21.2,51523,10.84978358889661,3.0748370448873423,21.64635424,0.5789473684210527,1.018990273274664,-0.36418004342450583,0.6947660954145438
"Marion County, MS",22.9,31.2,40017,10.597059642809153,2.8870500571516167,17.94030858,0.75,0.9574502037241267,0.42188168385507274,1.524828102227313
"Marion County, OH",15.8,21.5,53172,10.88128722098749,4.134953407627697,62.4866796,0.5752212389380531,0.9013218925541105,-1.282547820081812,0.27732981309357246
"Marion County, OR",13.3,16.0,64412,11.073055230137888,4.698144649219911,109.743371,0.5176678445229682,0.8013986457730461,-1.3372211881572478,0.2625743003215441
"Marion County, SC",29.2,39.5,37534,10.533002467851217,3.2151657357912473,24.90741962,0.7555555555555555,0.9742399495687556,0.276183220986356,1.3180893435341987
"Marion County, TN",16.2,22.8,51898,10.857035532765991,3.091982381033322,22.02068813,0.6607142857142857,1.180991777743731,-0.805506007951667,0.4468617537408712
"Marion County, TX",23.0,34.3,43178,10.673086385256404,2.32445789169226,10.22113762,0.5862068965517241,1.5195666553444054,-0.016892872215168102,0.983249012281674
"Marion County, WV",15.1,19.3,51252,10.844509920629466,4.257777705374195,70.65279753,0.68,1.0945075038146805,-0.8333663452851425,0.4345838618087702
"Marlboro County, SC",24.1,32.8,38254,10.55200340895048,3.0832559800304535,21.82936278,0.627906976744186,0.8973826339842127,0.6389414647253598,1.894474449522227
"Marquette County, MI",13.3,14.1,56179,10.936298300571014,2.6593323866154766,14.28674789,0.5461538461538461,0.9630330930724011,-1.6612900506393522,0.18989384933821993
"Marshall County, AL",15.6,22.3,50858,10.836792714569413,4.173183822812829,64.92182299,0.6628571428571428,1.1082873139319358,-1.0398564151488827,0.35350543634035886
"Marshall County, IA",11.6,14.0,63541,11.059440645817386,3.3017155566663487,27.15919211,0.6122448979591837,0.6748609786384004,-1.4918608555626305,0.2249536595461335
"Marshall County, IN",8.6,11.6,68799,11.138944488932081,3.7026273660097635,40.55371396,0.5308641975308642,0.8367940280150856,-1.54148216528539,0.21406358856199864
"Marshall County, KY",13.7,19.0,57802,10.964778656137955,3.6874345612588275,39.94224602,0.6404494382022472,1.6595722379768358,-1.2339062936450629,0.29115302420646244
"Marshall County, MS",19.9,29.4,40650,10.612754114975957,2.973809209209335,19.56630999,0.6451612903225806,1.0083872610437312,0.28976474284960896,1.336113120882944
"Marshall County, TN",11.1,16.0,64710,11.077671028051311,3.5020515333969366,33.18345915,0.6811594202898551,1.3267391574359495,-0.8593732301890133,0.42342739067104773
"Martin County, FL",11.4,16.9,67059,11.113328107889947,4.717487415303043,111.8867742,0.5255255255255256,1.0256758911072141,-1.150450126123193,0.31649427497022614
"Martin County, KY",40.5,44.3,29387,10.288307678667005,2.9978171721417026,20.04174147,0.75,0.9028190524914045,-0.2845546872766993,0.7523492104095036
"Martin County, NC",20.1,30.8,43261,10.675006815282412,2.9705170274895347,19.50200006,0.7272727272727273,0.9360155378579285,-0.410963688658493,0.6630110059826994
"Martinsville city, VA",19.9,32.2,38571,10.560255977752359,6.1348786983460375,461.6830877,0.7037037037037037,1.2958491904352687,0.31045952014176936,1.3640517794055462
"Mason County, WA",12.6,19.2,73696,11.207703802620411,3.226967157170642,25.20310389,0.6013071895424836,1.3310416268800962,-0.7094662386178219,0.4919066881948182
"Mason County, WV",18.6,24.7,44360,10.700093441464304,3.184108885197147,24.14576217,0.7608695652173914,1.1817337722630201,-0.8234160453852404,0.43892968684055034
"Matagorda County, TX",22.9,31.7,50054,10.820857701629848,2.563463714440243,12.98070098,0.6451612903225806,0.990378473133508,-0.23281166412979168,0.7923027785068064
"Matanuska-Susitna Borough, AK",10.5,11.6,80164,11.291829815273319,0.48020906431448185,1.616412301,0.7257383966244726,1.555052473979994,-0.4574899443775022,0.6328701928988348
"Maui County, HI",11.4,13.9,75421,11.23084102980692,4.006255678202944,54.94076903,0.19365079365079366,0.34044662131843256,-1.8561662852643186,0.1562705802773133
"Maury County, TN",10.3,16.2,68425,11.13349353390888,4.034829008922167,56.53325273,0.6666666666666666,1.0472827632658384,-0.6275301292998523,0.5339088597041529
"Maverick County, TX",20.5,28.0,41815,10.641010405815626,2.8618247181891348,17.49341839,0.42424242424242425,0.2232231833220393,-1.2482687576576914,0.2870012356997648
"Mayes County, OK",14.6,19.1,53161,10.881080323786447,3.1839675394336884,24.14234951,0.6574074074074074,1.5724558881828832,-0.865602240705845,0.4207980545841518
"McClain County, OK",9.2,11.2,72895,11.196775328538923,3.263352202405649,26.13700699,0.6585365853658537,1.2947280591546864,-1.0916260367798614,0.3356702375586224
"McCormick County, SC",19.5,35.7,50005,10.819878279410617,2.334807960934938,10.32747646,0.6470588235294118,1.0261098310650087,-0.06953539096331034,0.9328271191500079
"McCracken County, KY",17.4,24.6,60504,11.010464757535866,4.618424022569468,101.3342058,0.5802469135802469,1.3062086598854983,-0.8749686123122177,0.41687510421877605
"McCurtain County, OK",21.5,30.5,43930,10.690352736969825,1.9282920496339653,6.877753343,0.6813186813186813,1.7096421057275768,0.09802912278202616,1.1029949069210174
"McDonald County, MO",17.8,25.5,41784,10.640268770116135,2.7934400494579257,16.33712376,0.6190476190476191,1.0350318471337578,-0.8257690688016275,0.4378980891719745
"McDowell County, NC",14.5,21.8,50476,10.829253254772802,3.6785119353875078,39.58744155,0.6931818181818182,1.226643501202513,-0.61075541972383,0.5429405661060303
"McDowell County, WV",31.7,40.2,28720,10.26534902316216,2.6325191529585674,13.90876411,0.6533333333333333,2.261326244767799,0.5350490896661256,1.7075320623756847
"McDuffie County, GA",19.6,31.2,44597,10.7054218711718,3.473151988034694,32.23819688,0.8235294117647058,1.1830369403284617,0.2031761302950302,1.2252882596259067
"McHenry County, IL",6.0,6.4,92522,11.43520173305942,5.28292340721808,196.9447844,0.37595907928388744,0.4341095527135982,-2.2413719994509727,0.1063125435216975
"McIntosh County, GA",21.4,34.2,47651,10.771658895221004,2.536765384409087,12.63872337,0.5833333333333334,0.8993383439326781,-0.34725801625534175,0.7066229845185328
"McIntosh County, OK",18.1,27.9,42506,10.657400521418637,2.5154519248521217,12.37219882,0.64,1.4521032808458503,-0.32013413662783813,0.7260516404229251
"McKinley County, NM",30.3,38.0,40149,10.600352812464484,1.6409953754393745,5.160303396,0.1780821917808219,0.4849214302944095,0.4489518602608885,1.5666692363357844
"McLean County, IL",13.4,11.5,71309,11.17477782564538,4.034652787189612,56.52329122,0.336322869955157,0.3958635949059217,-1.5552942437973547,0.21112725061649157
"McLennan County, TX",14.7,18.2,58524,10.977192205498053,4.527054560972444,92.48574837,0.5816618911174785,0.7482704079695591,-0.7356623869414369,0.47918794599035797
"McMinn County, TN",14.5,21.3,50480,10.829332497215095,3.8580450018000803,47.37264734,0.6126126126126126,1.1687664357780032,-0.5082107794670553,0.6015709595916193
"Meade County, KY",14.8,19.7,58839,10.98256017932962,3.578179435034577,35.80829015,0.5833333333333334,1.1080963853895909,-0.8877551290624139,0.41157865743041944
"Meade County, SD",9.3,10.5,63475,11.058401406572878,1.1153383384763058,3.05060014,0.6470588235294118,1.471099580067938,-1.0955944061046912,0.3343408136518041
"Mecklenburg County, NC",10.2,14.1,75138,11.227081701792088,6.65607165555709,777.490679,0.4837251356238698,0.4719689273301944,-0.29851721441421086,0.7419175100648476
"Mecklenburg County, VA",15.7,22.9,48013,10.779227086554634,2.9469205753527032,19.04720888,0.6491228070175439,1.0746722975622365,-0.4943796992911627,0.6099491418596478
"Medina County, OH",6.1,7.7,86880,11.372283135167763,5.090133441831632,162.4115331,0.5158730158730159,0.6694084952057479,-2.0500194250963815,0.12873240292418228
"Medina County, TX",14.2,19.6,62907,11.049412724254855,2.66527703136036,14.37193047,0.6307692307692307,0.7634156332625777,-0.9390022893934339,0.3910177633783935
"Meigs County, OH",21.1,29.3,45935,10.734982632705567,3.034507337901362,20.79073257,0.6779661016949152,1.5623596317518347,-0.9400970982057631,0.39058990793795867
"Meigs County, TN",15.2,24.6,51337,10.846167018748186,3.164144660614332,23.66849078,0.5555555555555556,1.1389435159945633,-0.27536401574674396,0.7592956773297089
"Mendocino County, CA",16.1,22.3,57516,10.959818448947631,2.264515665952505,9.626461049,0.5044642857142857,1.1751321243684965,-0.5406555404316162,0.582366362518901
"Merced County, CA",21.9,28.8,54703,10.909673831513109,3.982895582015354,53.67222176,0.3263888888888889,0.3187441210359591,-0.20602248541635867,0.813814777113087
"Mercer County, NJ",10.4,11.8,86499,11.367888132159504,6.452671724040643,634.3949589,0.2360655737704918,0.17710155593555862,-0.290670366209034,0.7477621250612476
"Mercer County, PA",12.9,17.7,54112,10.898811251698307,4.169085770672726,64.65631438,0.601010101010101,0.9549596108258716,-1.0875401065528438,0.3370445685267782
"Mercer County, WV",18.1,26.0,45679,10.729393952671707,4.020726178636232,55.74156947,0.6729559748427673,1.6004714659869899,-0.1771788916447232,0.8376299261240321
"Meriwether County, GA",21.7,38.5,46799,10.753617114156082,2.7889391321661776,16.26375695,0.6451612903225806,0.8546132020647454,0.17936592896832204,1.1964584828906437
"Merrimack County, NH",8.7,9.3,80842,11.300251911439133,4.124804319969991,61.85570414,0.41414141414141414,0.7524123072631645,-2.2062834218245655,0.11010911813607285
"Mesa County, CO",10.6,14.4,63531,11.059283254731692,2.856316565107947,17.39732685,0.5708245243128964,1.6356746703661185,-0.7243399626629883,0.4846443467751462
"Miami County, KS",7.2,8.7,77550,11.258678168604686,3.1005535459963247,22.21024227,0.5857142857142857,1.1232876712328768,-1.1994169877900753,0.3013698630136986
"Miami County, OH",8.2,11.5,65537,11.090370147631774,4.600547345808936,99.53878287,0.5569620253164557,0.764876854826373,-1.9727885244349175,0.13906851905934053
"Miami-Dade County, FL",15.2,18.1,58905,10.983681255680219,6.313886885241501,552.1870708,0.4254532001479837,0.3929478772067269,-0.18471518245522134,0.8313410306469274
"Middlesex County, CT",6.6,7.9,94735,11.458838799066463,5.140486345147744,170.7988153,0.29535864978902954,0.38772506747800906,-1.863749511375046,0.15509002699120364
"Middlesex County, MA",7.7,8.3,112345,11.62932977284033,6.62418412285643,753.0895333,0.16032608695652173,0.1364537294654483,-2.21915954229401,0.10870042855722152
"Middlesex County, NJ",8.0,9.4,98992,11.50279431777077,6.93949458181508,1032.248366,0.20386904761904762,0.15037452036564936,-1.7270108848764885,0.17781512627178975
"Midland County, MI",10.6,13.2,68054,11.128056786660714,4.1330032224211575,62.36493775,0.5833333333333334,0.6854002138883842,-2.12299181107125,0.11967305321860677
"Midland County, TX",10.5,12.9,84837,11.34848704737449,4.254473529283506,70.4197335,0.6477272727272727,0.978772093204288,-0.75640076829235,0.4693526996652142
"Milam County, TX",14.6,22.7,53320,10.884066774292645,2.2369176934195782,9.364422736,0.5416666666666666,0.9589318973942871,-0.8151251090412036,0.4425839526435171
"Miller County, AR",20.4,30.2,45450,10.724368099605625,3.2958832615947036,27.00125271,0.7215189873417721,1.1890110348567973,-0.286410430924975,0.750954337804293
"Milwaukee County, WI",17.8,23.6,56417,10.940525810508454,7.330181701940008,1525.658962,0.43354943273906,0.511075922764296,0.29713164202594844,1.345992476962417
"Mingo County, WV",31.1,35.8,33416,10.416790106177011,3.1168615509600586,22.57541655,0.5652173913043478,0.944263057160601,-0.2709245897074085,0.7626740077066392
"Minnehaha County, SD",9.5,10.0,73040,11.19876251526885,4.4927489117391195,89.3667699,0.4444444444444444,0.7910692239957006,-1.0328774967283048,0.35598115079806525
"Mississippi County, AR",23.9,31.2,41007,10.621498062820763,2.9103300272189294,18.36285781,0.5405405405405406,0.8373526259378349,0.8521094173844257,2.344587352625938
"Mississippi County, MO",23.2,29.3,38559,10.559944814778241,2.5569843260351277,12.89686587,0.6666666666666666,0.9202776609171225,0.16823457915248172,1.1832141354648718
